Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_Species_Richness,Microbial_Shannon_Diversity,Microbial_Phylogenetic_Diversity,Microbial_Evenness,Microbial_PCoA1,Microbial_PCoA2,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4ug_min_m2,FishBiomg_m2
id_77,29,2016,2016-January,2.82,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.59742064,-149.8283843,789.87,623.66,5084.49,1653.55,1930.09,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37553947449624964,6.560452274793128
id_78,30,2016,2016-July,4.8,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.59837987,-149.8107668,716.16,718.52,3507.52,389.04,718.52,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_79,30,2016,2016-May,3.04,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.59837987,-149.8107668,716.16,718.52,3507.52,389.04,718.52,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_80,30,2016,2016-January,2.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.59837987,-149.8107668,716.16,718.52,3507.52,389.04,718.52,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_81,31,2016,2016-July,4.68,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_82,31,2016,2016-May,3.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_83,31,2016,2016-January,2.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_84,32,2016,2016-July,4.555,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2739749958951334,39.21026149001623
id_85,32,2016,2016-May,2.88,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2739749958951334,39.21026149001623
id_86,32,2016,2016-January,2.64,0.37,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2739749958951334,39.21026149001623
id_87,33,2016,2016-July,5.06,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4883426368343486,43.37540524126004
id_88,33,2016,2016-May,3.47,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4883426368343486,43.37540524126004
id_89,33,2016,2016-January,2.97,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4883426368343486,43.37540524126004
id_90,34,2016,2016-July,4.46,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.383590274147113,26.056836970987625
id_91,34,2016,2016-May,3.2,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.383590274147113,26.056836970987625
id_92,34,2016,2016-January,2.65,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.383590274147113,26.056836970987625
id_93,35,2016,2016-July,4.8,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2340508708289335,22.042849574207196
id_94,35,2016,2016-May,3.57,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2340508708289335,22.042849574207196
id_95,35,2016,2016-January,3.08,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2340508708289335,22.042849574207196
id_96,36,2016,2016-July,4.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9188852816367234,37.948554039996246
id_97,36,2016,2016-May,3.79,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9188852816367234,37.948554039996246
id_98,36,2016,2016-January,3.12,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9188852816367234,37.948554039996246
id_99,37,2016,2016-July,4.83,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26151390527939,24.996704320577592
id_100,37,2016,2016-May,3.85,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26151390527939,24.996704320577592
id_101,37,2016,2016-January,3.34,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26151390527939,24.996704320577592
id_102,38,2016,2016-July,5.27,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5789876759025332,10.270787109328452
id_103,38,2016,2016-May,4.3,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5789876759025332,10.270787109328452
id_104,38,2016,2016-January,3.74,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5789876759025332,10.270787109328452
id_105,39,2016,2016-July,4.61,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86963090804815,50.11910910325349
id_106,39,2016,2016-January,2.47,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86963090804815,50.11910910325349
id_107,40,2016,2016-July,4.95,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.567650367555825,45.91786386441006
id_108,40,2016,2016-May,3.52,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.567650367555825,45.91786386441006
id_109,40,2016,2016-January,2.73,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.567650367555825,45.91786386441006
id_110,41,2016,2016-July,4.37,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3968498879007611,24.579752870787015
id_111,41,2016,2016-May,3.66,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3968498879007611,24.579752870787015
id_112,41,2016,2016-January,3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3968498879007611,24.579752870787015
id_113,42,2016,2016-July,4.86,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5216650753153497,9.038276684848963
id_114,42,2016,2016-May,3.07,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5216650753153497,9.038276684848963
id_115,43,2016,2016-July,4.63,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4619750085340664,25.766119987903668
id_116,43,2016,2016-May,3.21,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4619750085340664,25.766119987903668
id_117,43,2016,2016-January,2.81,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4619750085340664,25.766119987903668
id_118,44,2016,2016-July,4.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1156230257418833,19.47856571895878
id_119,44,2016,2016-May,3.7,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1156230257418833,19.47856571895878
id_120,44,2016,2016-January,2.5,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1156230257418833,19.47856571895878
id_121,45,2016,2016-July,5.06,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_122,45,2016,2016-May,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_123,45,2016,2016-January,3.27,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_124,46,2016,2016-July,4.83,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.090036142644802,18.571078899690782
id_125,46,2016,2016-May,3.8,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.090036142644802,18.571078899690782
id_126,46,2016,2016-January,3.11,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.090036142644802,18.571078899690782
id_127,47,2016,2016-July,8.55,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.674083499042029,46.339318455052684
id_128,47,2016,2016-May,3.48,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.674083499042029,46.339318455052684
id_129,47,2016,2016-January,2.47,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.674083499042029,46.339318455052684
id_130,48,2016,2016-July,5.08,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3643016503930505,25.502091022704775
id_131,48,2016,2016-May,3.44,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3643016503930505,25.502091022704775
id_132,48,2016,2016-January,2.59,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3643016503930505,25.502091022704775
id_133,49,2016,2016-July,4.99,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.57717782,-149.8610173,1231.6299999999999,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026765325786912507,0.44717343382574015
id_134,50,2016,2016-July,4.72,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4930859739174074,42.08840847981087
id_135,50,2016,2016-May,3.87,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4930859739174074,42.08840847981087
id_136,50,2016,2016-January,3.5,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4930859739174074,42.08840847981087
id_137,51,2016,2016-July,5.06,0.7,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1184313802742447,18.395044426235504
id_138,51,2016,2016-May,4.28,0.71,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1184313802742447,18.395044426235504
id_139,51,2016,2016-January,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1184313802742447,18.395044426235504
id_140,52,2016,2016-July,4.84,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6284921310166586,11.140483572276562
id_141,52,2016,2016-May,4.24,0.66,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6284921310166586,11.140483572276562
id_142,52,2016,2016-January,3.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6284921310166586,11.140483572276562
id_143,53,2016,2016-July,5.13,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0321552867272576,18.66381888315463
id_144,53,2016,2016-May,4.13,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0321552867272576,18.66381888315463
id_145,53,2016,2016-January,2.61,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0321552867272576,18.66381888315463
id_146,54,2016,2016-May,4.22,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2826856436052926,4.831976523692593
id_147,54,2016,2016-January,3.26,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2826856436052926,4.831976523692593
id_148,55,2016,2016-May,4.15,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6149931901024824,11.206075921402196
id_149,55,2016,2016-January,2.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6149931901024824,11.206075921402196
id_150,56,2016,2016-July,4.26,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30328599325027067,5.382678329839959
id_151,56,2016,2016-May,3.52,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30328599325027067,5.382678329839959
id_152,56,2016,2016-January,2.55,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30328599325027067,5.382678329839959
id_153,57,2016,2016-July,4.88,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4801151175558283,25.907192860787866
id_154,57,2016,2016-May,3.89,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4801151175558283,25.907192860787866
id_155,57,2016,2016-January,2.92,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4801151175558283,25.907192860787866
id_156,58,2016,2016-July,4.63,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48000000000002,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.348896440706257,42.40019670905428
